id,name,slug,amount,state,address,city,zip,naics_code,business_type,race,gender,veteran,non_profit,jobs_retained,date_approved,lender,congressional_district,loan_range_sort_key,previous_loan_range,previous_name,loan_number,sba_office_code,processing_method,loan_status,term,sba_guaranty_percentage,initial_approval_amount,current_approval_amount,undisbursed_amount,franchise_name,servicing_lender_location_id,servicing_lender_name,servicing_lender_address,servicing_lender_city,servicing_lender_state,servicing_lender_zip,rural_urban_indicator,hubzone_indicator,business_age_description,project_city,project_county_name,project_state,project_zip,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,originating_lender_city,originating_lender_state,loan_status_date,originating_lender_location_id,old_slug,lmi_indicator,unmatched_original,unmatched_updated,previous_jobs_reported,ethnicity,forgiveness_amount,forgiveness_date
93769679,YBH INC,ybh-inc-9032877210,246800,MD,7325 Baltimore Avenue,College Park,20740,722511,Corporation,Unanswered,Male Owned,Non-Veteran,NA,83,2020-04-28,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,9032877210,353,PPP,Exemption 4,24,100,246800,246800,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,16800,196000,0,27000,0,0,7000,BUFFALO,NY,NA,46391,ybh-inc-ca849d560b6c1f4a8769a6fc71e79cd8,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
93768557,"WILLCOR, INC.",willcor-inc-2883237104,271200,MD,4321 Hartwick Rd,College Park,20740,541330,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,29,2020-04-11,Live Oak Banking Company,MD-05,NA,NA,NA,2883237104,353,PPP,Exemption 4,24,100,271200,271200,0,NA,455644,Live Oak Banking Company,1741 Tiburon Dr,WILMINGTON,NC,28403-6244,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,271200,NA,NA,NA,NA,NA,WILMINGTON,NC,NA,455644,willcor-inc-a92c6839a282d113ddf7d7c1852c0785,N,NA,NA,NA,Unknown/NotStated,NA,NA
93771979,BEN AND ESTHER ROSENBLOOM HILLEL CENTER FOR JEWISH LIFE AT U,ben-and-esther-rosenbloom-hillel-center-for-jewish-life-at-u-4447047207,206820,MD,7612 Mowatt La,College Park,20740-3120,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,TRUE,10,2020-04-27,"Eastern Savings Bank, FSB",MD-05,NA,NA,NA,4447047207,353,PPP,Exemption 4,24,100,206820,206820,0,NA,89314,"Eastern Savings Bank, FSB","11350 McCormick Rd, Ste 200",HUNT VALLEY,MD,21031-1002,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3120,NA,206820,NA,NA,NA,NA,NA,HUNT VALLEY,MD,NA,89314,ben-and-esther-rosenbloom-hillel-center-for-jewish-life-at-umd-a1160627ee2e11e071a3e1a6ca09616e,N,NA,NA,NA,Unknown/NotStated,NA,NA
93770961,"UNICORP, INC.",unicorp-inc-8627927108,222957,MD,4511 Knox Road Suite 202,College Park,20740,238170,Corporation,Unanswered,Unanswered,Unanswered,NA,10,2020-04-15,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,8627927108,353,PPP,Paid in Full,24,100,222957,222957,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,4500,180599,0,17367,0,19689,802,BUFFALO,NY,2021-03-02,46391,unicorp-inc-93311f048c172f5ba311ca8bc35eda72,N,NA,NA,NA,Unknown/NotStated,224245.87,2020-11-23
93776277,"TERRAPIN CARE CENTERS, LLC",terrapin-care-centers-llc-9066867107,155982,MD,9658 Baltimore Avenue Ste 420,College Park,20740,621310,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,NA,12,2020-04-15,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,9066867107,353,PPP,Paid in Full,24,100,155982,155982,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,0,131024,0,20278,0,4680,0,BUFFALO,NY,2021-01-22,46391,terrapin-care-centers-llc-76d21699225e5e7f27648ef3c41ce42b,Y,NA,NA,NA,Not Hispanic or Latino,156973.45,2020-12-08
93771546,"CHRISTIAN & ASHIN, PA",christian-ashin-pa-1532707205,213300,MD,7305 Baltimore Avenue Suite 305,College Park,20740,541110,Corporation,White,Male Owned,Unanswered,NA,14,2020-04-15,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,1532707205,353,PPP,Exemption 4,24,100,213300,213300,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,1000,185800,0,17000,0,9500,0,BUFFALO,NY,NA,46391,christian-ashin-pa-2b9408e7183e3579bfa9b916e2d0b890,N,NA,NA,NA,Unknown/NotStated,215777.79,2021-06-22
93763036,"COLLEGE PARK MOTOR CARS, INC.",college-park-motor-cars-inc-3915517301,515071,MD,9330 Baltimore AVe,College Park,20740,441110,Corporation,Unanswered,Male Owned,Non-Veteran,NA,54,2020-04-29,Truist Bank d/b/a Branch Banking & Trust Co,MD-05,NA,NA,NA,3915517301,353,PPP,Exemption 4,24,100,515071,515071,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,515071,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,225134,college-park-motor-cars-inc-97998c22bd2cb49543fd5d6ec439fc12,Y,NA,NA,NA,Not Hispanic or Latino,520765.4,2021-06-11
99565236,AMIE LUMEH,amie-lumeh-6155178705,11567,MD,5008 Nantucket Rd,College Park,20740-4620,621610,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-03,Benworth Capital,MD-05,NA,NA,NA,6155178705,353,PPP,Exemption 4,60,100,11567,11567,0,NA,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4620,NA,11567,NA,NA,NA,NA,NA,Miami,FL,NA,529192,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99579751,"MOONSHADOWS MASSAGE & WELLNESS, LLC.",moonshadows-massage-wellness-llc-4796447403,8502,MD,4907 Niagara Rd Suite 102,College Park,20740,812199,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-05-11,WebBank,MD-05,NA,NA,NA,4796447403,353,PPP,Paid in Full,24,100,8502,8502,0,NA,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,8502,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,2021-06-19,122043,NA,N,NA,NA,NA,Unknown/NotStated,8585.84,2021-05-05
99448666,CYAN BUILDING MAINTENANCE SERVICES LLC,cyan-building-maintenance-services-llc-6254227804,118300,MD,9125 AUTOVILLE DR,College Park,20740,561720,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,62,2020-06-01,"Capital One, National Association",MD-05,NA,NA,NA,6254227804,353,PPP,Paid in Full,24,100,118300,118300,0,NA,28811,"Capital One, National Association",1680 Capital One Dr,MCLEAN,VA,22102-3407,U,Y,New Business or 2 years or less,College Park,PRINCE GEORGES,MD,20740-1047,NA,118300,NA,NA,NA,NA,NA,MCLEAN,VA,2021-01-21,28811,NA,Y,NA,NA,NA,Unknown/NotStated,118930.93,2020-12-15
93763588,AMERICAN ASSOCIATION OF PHYSICS TEACHERS,american-association-of-physics-teachers-8779538703,476367,MD,1 Physics Ellipse Fl 5 1 Physics Ellipse Fl 5,College Park,20740-3841,813910,Non-Profit Organization,Unanswered,Unanswered,Unanswered,TRUE,25,2021-04-08,"PNC Bank, National Association",MD-05,NA,NA,NA,8779538703,353,PPS,Exemption 4,60,100,476367,476367,0,NA,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3841,NA,476367,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,44449,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99576670,SD NANOSCIENCES,sd-nanosciences-5104128206,9176,MD,387 Technology Dr.,College Park,20742,325414,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,5,2020-08-07,"Capital One, National Association",MD-05,NA,NA,NA,5104128206,353,PPP,Exemption 4,60,100,9176,9176,0,NA,28811,"Capital One, National Association",1680 Capital One Dr,MCLEAN,VA,22102-3407,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20742-1000,NA,9176,NA,NA,NA,NA,NA,MCLEAN,VA,NA,28811,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99577336,MOHAMMAD CHOWDHURY,mohammad-chowdhury-1159718804,9000,MD,9733 52nd Ave,College Park,20740-1503,485310,Self-Employed Individuals,Unanswered,Male Owned,Non-Veteran,NA,1,2021-04-09,Fountainhead SBF LLC,MD-05,NA,NA,NA,1159718804,353,PPP,Exemption 4,60,100,9000,9000,0,NA,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1503,NA,9000,NA,NA,NA,NA,NA,LAKE MARY,FL,NA,524612,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
93768767,YBH INC,ybh-inc-4128118301,265706,MD,7325 Baltimore Ave,College Park,20740-3235,722511,Corporation,Unanswered,Male Owned,Non-Veteran,NA,45,2021-01-22,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,4128118301,353,PPS,Exemption 4,60,100,265706,265706,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3235,1,265701,NA,NA,NA,NA,NA,BUFFALO,NY,NA,46391,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99606633,YUSEKI OTA LLC,yuseki-ota-llc-8109428608,3539,MD,8613 34th Street Ave,College Park,20740,541922,Sole Proprietorship,Asian,Male Owned,Non-Veteran,NA,1,2021-03-24,"Capital One, National Association",MD-05,NA,NA,NA,8109428608,353,PPP,Exemption 4,60,100,3539,3539,0,NA,28811,"Capital One, National Association",1680 Capital One Dr,MCLEAN,VA,22102-3407,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740,NA,3539,NA,NA,NA,NA,NA,MCLEAN,VA,NA,28811,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99478109,2012 INC,2012-inc-3211098402,41300,MD,7110 Baltimore Ave,College Park,20740-3643,447110,Corporation,Asian,Male Owned,Non-Veteran,NA,11,2021-02-04,Sandy Spring Bank,MD-05,NA,NA,NA,3211098402,353,PPS,Exemption 4,60,100,41300,41300,0,NA,30872,Sandy Spring Bank,17801 Georgia Ave,OLNEY,MD,20832-2233,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3643,1,41297,NA,NA,NA,NA,NA,OLNEY,MD,NA,30872,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
93760847,AL-HUDA INC.,al-huda-inc-7817418601,816332,MD,5301 Edgewood Rd,College Park,20740-4623,611110,Non-Profit Organization,Unanswered,Male Owned,Non-Veteran,TRUE,123,2021-03-24,"Capital One, National Association",MD-05,NA,NA,NA,7817418601,353,PPS,Active Un-Disbursed,60,100,816332,816332,816332,NA,28811,"Capital One, National Association",1680 Capital One Dr,MCLEAN,VA,22102-3407,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4623,1,816329,NA,NA,NA,NA,NA,MCLEAN,VA,2021-03-24,28811,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
93763915,OPTIMAL SOLUTIONS GROUP L.L.C.,optimal-solutions-group-l-l-c-3719968404,455996.65,MD,5825 University Research Ct Ste 1100,College Park,20740-3830,541720,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,NA,25,2021-02-05,Old Dominion National Bank,MD-05,NA,NA,NA,3719968404,353,PPS,Exemption 4,60,100,455996.65,455996.65,0,NA,448691,Old Dominion National Bank,4916 Plank Rd,NORTH GARDEN,VA,22959-1613,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3830,NA,455995.65,NA,NA,NA,NA,NA,NORTH GARDEN,VA,NA,448691,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99570256,MOVERS-95.COM LLC,movers-95-com-llc-1694597408,10418,MD,4330 Hartwick Road 215,College Park,20740,484121,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-05-04,"Kabbage, Inc.",MD-05,NA,NA,NA,1694597408,353,PPP,Exemption 4,24,100,10418,10418,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,10418,NA,NA,NA,NA,NA,Atlanta,GA,NA,529113,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99513866,DANURA COLEMAN,danura-coleman-9468948607,20833,MD,6200 Westchester Park Dr,College Park,20740-2853,511199,Sole Proprietorship,Black or African American,Female Owned,Non-Veteran,NA,1,2021-03-26,Cross River Bank,MD-05,NA,NA,NA,9468948607,353,PPP,Exemption 4,60,100,20833,20833,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2853,1,20830,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99614974,KEFFER'S MAINTENANCE LLC,keffer-s-maintenance-llc-5380358408,2000,MD,9035 49th Pl,College Park,20740-1834,238130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2021-02-08,"Newtek Small Business Finance, Inc.",MD-05,NA,NA,NA,5380358408,353,PPP,Exemption 4,60,100,30000,2000,0,NA,317954,"Newtek Small Business Finance, Inc.",1981 Marcus Avenue,LAKE SUCCESS,NY,11042,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1834,NA,2000,NA,NA,NA,NA,NA,LAKE SUCCESS,NY,NA,317954,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99538759,OVALZ INC.,ovalz-inc-4777458603,18550,MD,7761 Diamondback Dr,College Park,20742,518210,Corporation,Black or African American,Male Owned,Non-Veteran,NA,3,2021-03-20,"Middlesex Federal Savings, F.A.",MD-05,NA,NA,NA,4777458603,353,PPP,Exemption 4,60,100,18550,18550,0,NA,79224,"Middlesex Federal Savings, F.A.",One College Ave,SOMERVILLE,MA,02144-1961,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20742,NA,18547,NA,NA,NA,NA,NA,SOMERVILLE,MA,NA,79224,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99556247,"COMFORT SISI HEALTHCARE, INC",comfort-sisi-healthcare-inc-9147537300,13750,MD,8609 34th Avenue,College Park,20740,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,5,2020-05-01,Celtic Bank Corporation,MD-05,NA,NA,NA,9147537300,353,PPP,Exemption 4,24,100,13750,13750,0,NA,223542,Celtic Bank Corporation,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111-5314,U,Y,New Business or 2 years or less,College Park,PRINCE GEORGES,MD,20740-1047,1718.75,10312.5,NA,1718.75,NA,NA,NA,SALT LAKE CITY,UT,NA,223542,NA,N,NA,NA,NA,Unknown/NotStated,13905.58,2021-06-22
99475161,PRO BUILDER CONTRACTING LLC,pro-builder-contracting-llc-7410848708,44973,MD,4920 Niagara Rd Ste 412,College Park,20740-1110,238290,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,NA,2,2021-04-06,Truist Bank d/b/a Branch Banking & Trust Co,MD-05,NA,NA,NA,7410848708,353,PPP,Exemption 4,60,100,44973,44973,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1110,1,44970,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,225134,NA,Y,NA,NA,NA,Hispanic or Latino,NA,NA
99453148,HANAMI JAPANESE RESTAURANTLLC.,hanami-japanese-restaurantllc-5685968502,98021,MD,8145 Baltimore Ave Ste M,College Park,20740-2471,722511,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,NA,9,2021-03-01,"Bank of America, National Association",MD-05,NA,NA,NA,5685968502,353,PPS,Exemption 4,60,100,98021,98021,0,NA,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2471,1,98019,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,9551,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99608032,MISSIONARY MOBILE MECHANICS LLC,missionary-mobile-mechanics-llc-8824947309,3275,MD,9137 Autoville Dr,College Park,20740,811111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-05-01,WebBank,MD-05,NA,NA,NA,8824947309,353,PPP,Paid in Full,24,100,3275,3275,0,NA,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,3275,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,2021-06-19,122043,NA,Y,NA,NA,NA,Unknown/NotStated,3308.3,2021-05-06
99591593,HARNA INC.,harna-inc-4400908204,6250,MD,7414 50th Ave,College Park,20740-3803,811111,Corporation,Unanswered,Unanswered,Unanswered,NA,1,2020-08-06,"Kabbage, Inc.",MD-05,NA,NA,NA,4400908204,353,PPP,Exemption 4,60,100,6250,6250,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3803,NA,6250,NA,NA,NA,NA,NA,Atlanta,GA,NA,529113,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99618326,AVADHOOT INC,avadhoot-inc-9780028705,1159,MD,6100 Westchester Park Drive CU 1,College Park,20740,445120,Corporation,Unanswered,Male Owned,Unanswered,NA,2,2021-04-09,Northeast Bank,MD-05,NA,NA,NA,9780028705,353,PPP,Exemption 4,60,100,1159,1159,0,NA,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740,NA,1159,NA,NA,NA,NA,NA,LEWISTON,ME,NA,29599,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
93772756,"NATIONAL ASSOCIATION OF BLACK JOURNALISTS INC.",national-association-of-black-journalists-inc-1403978510,196080,MD,1100 Knight Hall Ste 3100,College Park,20742,813920,501(c)3 – Non Profit,Unanswered,Unanswered,Unanswered,TRUE,10,2021-02-18,"Bank of America, National Association",MD-05,NA,NA,NA,1403978510,353,PPP,Exemption 4,60,100,196080,196080,0,NA,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20742,NA,196076,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,9551,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99457708,A & E HEALTHCARE SERVICES INC,a-e-healthcare-services-inc-5567318505,81958,MD,4920 Niagara Rd Ste 408,College Park,20740-1160,621610,Corporation,Unanswered,Unanswered,Unanswered,NA,6,2021-03-01,WebBank,MD-05,NA,NA,NA,5567318505,353,PPP,Exemption 4,60,100,81958,81958,0,NA,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1160,1,81955,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,NA,122043,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
99552979,KEMI COKER,kemi-coker-3481698601,14605,MD,4920 Niagara Rd Ste 108,College Park,20740-1153,531390,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,NA,1,2021-03-17,"Capital Bank, National Association",MD-05,NA,NA,NA,3481698601,353,PPP,Exemption 4,60,100,14605,14605,0,NA,124055,"Capital Bank, National Association",2275 Research Blvd Ste 600,ROCKVILLE,MD,20850-6238,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1153,NA,14602,NA,NA,NA,NA,NA,ROCKVILLE,MD,NA,124055,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99615880,KESHAUNE JOHNSON,keshaune-johnson-3393948909,1785,MD,8700 Baltimore Ave,College Park,20740-2113,812111,Self-Employed Individuals,Unanswered,Male Owned,Non-Veteran,NA,1,2021-04-28,Benworth Capital,MD-05,NA,NA,NA,3393948909,353,PPP,Exemption 4,60,100,1785,1785,0,NA,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2113,NA,1785,NA,NA,NA,NA,NA,Miami,FL,NA,529192,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99548646,DYNAMIC TECHNICAL SOLUTIONS ONE LLC,dynamic-technical-solutions-one-llc-5283598408,15693,MD,10207 Baltimore Ave Apt 8403,College Park,20740-4251,541512,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2021-02-08,"PNC Bank, National Association",MD-05,NA,NA,NA,5283598408,353,PPS,Exemption 4,60,100,15693,15693,0,NA,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4251,1,15690,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,44449,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99498415,PARAGON DENTAL LLC,paragon-dental-llc-8048208302,22199,MD,9009 Rhode Island Ave,College Park,20740-1929,621210,Corporation,Unanswered,Male Owned,Non-Veteran,NA,4,2021-01-29,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,8048208302,353,PPS,Exemption 4,60,100,22199,22199,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1929,1,22194,NA,NA,NA,NA,NA,BUFFALO,NY,NA,46391,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99571969,KI PARK,ki-park-5322848001,10109,MD,3608 Marlbrough Way,College Park,20740-3928,236115,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2020-06-27,"Kabbage, Inc.",MD-05,NA,NA,NA,5322848001,353,PPP,Exemption 4,60,100,10109,10109,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3928,NA,10109,NA,NA,NA,NA,NA,Atlanta,GA,NA,529113,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99608046,ERIC SEAY,eric-seay-3644678601,3272,MD,5022 Laguna Rd,College Park,20740-1526,711510,Sole Proprietorship,Unanswered,Male Owned,Veteran,NA,1,2021-03-17,Woodsboro Bank,MD-05,NA,NA,NA,3644678601,353,PPP,Exemption 4,60,100,3272,3272,0,NA,30930,Woodsboro Bank,5 N Main St,WOODSBORO,MD,21798-8816,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1526,NA,3272,NA,NA,NA,NA,NA,WOODSBORO,MD,NA,30930,NA,Y,NA,NA,NA,Unknown/NotStated,3279.17,2021-06-14
99619390,UNITA CELINA SARGUSINGH,unita-celina-sargusingh-4473578801,847,MD,5028 Berwyn Rd,College Park,20740-4106,561990,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-16,"Harvest Small Business Finance, LLC",MD-05,NA,NA,NA,4473578801,353,PPS,Exemption 4,60,100,847,847,0,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4106,NA,847,NA,NA,NA,NA,NA,Laguna Hills,CA,NA,509316,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
93767238,COLLEGE PARK DEN INC.,college-park-den-inc-7266558502,306180,MD,8424 Baltimore Ave,College Park,20740-2438,722511,Corporation,Asian,Male Owned,Non-Veteran,NA,55,2021-03-05,Sandy Spring Bank,MD-05,NA,NA,NA,7266558502,353,PPS,Exemption 4,60,100,306180,306180,0,Denny's,30872,Sandy Spring Bank,17801 Georgia Ave,OLNEY,MD,20832-2233,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2438,1,306176,NA,NA,NA,NA,NA,OLNEY,MD,NA,30872,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99613777,DERRICK PARRAM,derrick-parram-4692857806,2235,MD,9314 Cherry Hill Road Apt 115,College Park,20740-1209,711212,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2020-05-28,"Kabbage, Inc.",MD-05,NA,NA,NA,4692857806,353,PPP,Exemption 4,24,100,2235,2235,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1209,NA,2235,NA,NA,NA,NA,NA,Atlanta,GA,NA,529113,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99535204,SARAH EKO,sarah-eko-2688998502,19413,MD,9314 Cherry Hill Rd,College Park,20740-1273,621111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-02-22,Cross River Bank,MD-05,NA,NA,NA,2688998502,353,PPP,Exemption 4,60,100,19413,19413,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1273,NA,19413,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99584402,ANTJUAN BUNN,antjuan-bunn-1639857400,7629.83,MD,8147 Baltimore Ave C,College Park,20740,812111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2020-05-04,Celtic Bank Corporation,MD-05,NA,NA,NA,1639857400,353,PPP,Exemption 4,24,100,7629.83,7629.83,0,NA,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,1907.46,5722.37,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,NA,223542,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
